url,Playername link,Playername link_link,Updatestatus value,Mainposition image,Mainposition image_alt,Pt number 1,Overalldiff number,Playerbasedatainner link,Playerbasedatainner link_link,Playerbasedatainner image,Playerbasedatainner image_alt,Playerbasedatainner value,Image,Image_alt,Image_link,Pt number 2,Myclub link,Myclub link_link,Pt number 3,Ml link,Ml link_link,Pt number 4,Mainplaystyle value,Link,Link_link,,
http://we2016.kouryakuki.net/players/index/page:2,ダビド ルイス,http://we2016.kouryakuki.net/players/detail/5989/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/12.png,CB,87,(+1),パリ サンジェルマン,http://we2016.kouryakuki.net/teams/detail/35/,http://we2016.kouryakuki.net/img/countries/57.gif,国旗57,ブラジル代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/5989/point/?tmp=1477483139.4279&tmp=1477483140871; http://we2016.kouryakuki.net/ml/comment/5989/0/?tmp=1477483140873; http://we2016.kouryakuki.net/ml/comment/5989/1/?tmp=1477483140875,87; 60; 90; 88,myClub評価,http://we2016.kouryakuki.net/ml/player/5989/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/5989/1/,88,オーバーラップ,詳細,http://we2016.kouryakuki.net/players/detail/5989/?tmp=1477483140978
http://we2016.kouryakuki.net/players/index/page:2,イグアイン,http://we2016.kouryakuki.net/players/detail/3899/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/3.png,CF,87,,ナポリ,http://we2016.kouryakuki.net/teams/detail/52/,http://we2016.kouryakuki.net/img/countries/55.gif,国旗55,アルゼンチン代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/3899/point/?tmp=1477483139.4292&tmp=1477483140878; http://we2016.kouryakuki.net/ml/comment/3899/0/?tmp=1477483140880; http://we2016.kouryakuki.net/ml/comment/3899/1/?tmp=1477483140882,87; 60; 105; 82,myClub評価,http://we2016.kouryakuki.net/ml/player/3899/0/,105,ML評価,http://we2016.kouryakuki.net/ml/player/3899/1/,82,ラインブレーカー,詳細,http://we2016.kouryakuki.net/players/detail/3899/?tmp=1477483140978
http://we2016.kouryakuki.net/players/index/page:2,香川 真司,http://we2016.kouryakuki.net/players/detail/13663/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/8.png,OMF,85,(+1),,,http://we2016.kouryakuki.net/img/countries/70.gif,国旗70,日本代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/13663/point/?tmp=1477483139.4304&tmp=1477483140885; http://we2016.kouryakuki.net/ml/comment/13663/0/?tmp=1477483140887; http://we2016.kouryakuki.net/ml/comment/13663/1/?tmp=1477483140889,85; 60; 85; 83,myClub評価,http://we2016.kouryakuki.net/ml/player/13663/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/13663/1/,83,-,詳細,http://we2016.kouryakuki.net/players/detail/13663/?tmp=1477483140978
http://we2016.kouryakuki.net/players/index/page:2,ジェイミーヴァルディ,http://we2016.kouryakuki.net/players/detail/7430/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/3.png,CF,81,(+6),イーストミッドランズ,http://we2016.kouryakuki.net/teams/detail/409/,http://we2016.kouryakuki.net/img/countries/8.gif,国旗8,イングランド代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/7430/point/?tmp=1477483139.4317&tmp=1477483140892; http://we2016.kouryakuki.net/ml/comment/7430/0/?tmp=1477483140894; http://we2016.kouryakuki.net/ml/comment/7430/1/?tmp=1477483140897,81; 60; 78; 76,myClub評価,http://we2016.kouryakuki.net/ml/player/7430/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/7430/1/,76,ラインブレーカー,詳細,http://we2016.kouryakuki.net/players/detail/7430/?tmp=1477483140978
http://we2016.kouryakuki.net/players/index/page:2,レヴァンドフスキ,http://we2016.kouryakuki.net/players/detail/1889/,,http://we2016.kouryakuki.net/img/positions/show/3.png,CF,89,,バイエルン ミュンヘン,http://we2016.kouryakuki.net/teams/detail/189/,http://we2016.kouryakuki.net/img/countries/21.gif,国旗21,ポーランド代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/1889/point/?tmp=1477483139.433&tmp=1477483140899; http://we2016.kouryakuki.net/ml/comment/1889/0/?tmp=1477483140901; http://we2016.kouryakuki.net/ml/comment/1889/1/?tmp=1477483140904,89; 60; 88; 83,myClub評価,http://we2016.kouryakuki.net/ml/player/1889/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/1889/1/,83,ボックスストライカー,詳細,http://we2016.kouryakuki.net/players/detail/1889/?tmp=1477483140978
http://we2016.kouryakuki.net/players/index/page:2,ファン ペルシー,http://we2016.kouryakuki.net/players/detail/5/,【1.0変更】,http://we2016.kouryakuki.net/img/positions/show/3.png,CF,90,,,,http://we2016.kouryakuki.net/img/countries/18.gif,国旗18,オランダ代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/5/point/?tmp=1477483139.4342&tmp=1477483140906; http://we2016.kouryakuki.net/ml/comment/5/0/?tmp=1477483140908; http://we2016.kouryakuki.net/ml/comment/5/1/?tmp=1477483140910,90; 59; 90; 86,myClub評価,http://we2016.kouryakuki.net/ml/player/5/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/5/1/,86,ボックスストライカー,詳細,http://we2016.kouryakuki.net/players/detail/5/?tmp=1477483140978
http://we2016.kouryakuki.net/players/index/page:2,ベンゼマ,http://we2016.kouryakuki.net/players/detail/3898/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/3.png,CF,87,,レアル マドリー,http://we2016.kouryakuki.net/teams/detail/97/,http://we2016.kouryakuki.net/img/countries/10.gif,国旗10,フランス,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/3898/point/?tmp=1477483139.4354&tmp=1477483140913; http://we2016.kouryakuki.net/ml/comment/3898/0/?tmp=1477483140915; http://we2016.kouryakuki.net/ml/comment/3898/1/?tmp=1477483140918,87; 59; 81; 78,myClub評価,http://we2016.kouryakuki.net/ml/player/3898/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/3898/1/,78,ラインブレーカー,詳細,http://we2016.kouryakuki.net/players/detail/3898/?tmp=1477483140978
http://we2016.kouryakuki.net/players/index/page:2,マノラス,http://we2016.kouryakuki.net/players/detail/7819/,,http://we2016.kouryakuki.net/img/positions/show/12.png,CB,83,,ローマ,http://we2016.kouryakuki.net/teams/detail/60/,http://we2016.kouryakuki.net/img/countries/12.gif,国旗12,ギリシャ代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/7819/point/?tmp=1477483139.4367&tmp=1477483140920; http://we2016.kouryakuki.net/ml/comment/7819/0/?tmp=1477483140922; http://we2016.kouryakuki.net/ml/comment/7819/1/?tmp=1477483140924,83; 59; 90; 81,myClub評価,http://we2016.kouryakuki.net/ml/player/7819/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/7819/1/,81,-,詳細,http://we2016.kouryakuki.net/players/detail/7819/?tmp=1477483140978
http://we2016.kouryakuki.net/players/index/page:2,テベス,http://we2016.kouryakuki.net/players/detail/1884/,【1.0変更】,http://we2016.kouryakuki.net/img/positions/show/2.png,ST,89,,ボカ ジュニオルス,http://we2016.kouryakuki.net/teams/detail/229/,http://we2016.kouryakuki.net/img/countries/55.gif,国旗55,アルゼンチン代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/1884/point/?tmp=1477483139.438&tmp=1477483140927; http://we2016.kouryakuki.net/ml/comment/1884/0/?tmp=1477483140930; http://we2016.kouryakuki.net/ml/comment/1884/1/?tmp=1477483140932,89; 59; 92; 89,myClub評価,http://we2016.kouryakuki.net/ml/player/1884/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/1884/1/,89,デコイラン,詳細,http://we2016.kouryakuki.net/players/detail/1884/?tmp=1477483140978
http://we2016.kouryakuki.net/players/index/page:2,デウロフェウ,http://we2016.kouryakuki.net/players/detail/858/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/4.png,RWG,81,(+1),マージーサイド ブルー,http://we2016.kouryakuki.net/teams/detail/4/,http://we2016.kouryakuki.net/img/countries/29.gif,国旗29,スペイン,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/858/point/?tmp=1477483139.4392&tmp=1477483140934; http://we2016.kouryakuki.net/ml/comment/858/0/?tmp=1477483140937; http://we2016.kouryakuki.net/ml/comment/858/1/?tmp=1477483140939,81; 59; 90; 90,myClub評価,http://we2016.kouryakuki.net/ml/player/858/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/858/1/,90,-,詳細,http://we2016.kouryakuki.net/players/detail/858/?tmp=1477483140978
http://we2016.kouryakuki.net/players/index/page:2,ロリス,http://we2016.kouryakuki.net/players/detail/6013/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/14.png,GK,86,(+1),ノースイースト ロンドン,http://we2016.kouryakuki.net/teams/detail/6/,http://we2016.kouryakuki.net/img/countries/10.gif,国旗10,フランス代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/6013/point/?tmp=1477483139.4405&tmp=1477483140941; http://we2016.kouryakuki.net/ml/comment/6013/0/?tmp=1477483140944; http://we2016.kouryakuki.net/ml/comment/6013/1/?tmp=1477483140946,86; 59; 81; 78,myClub評価,http://we2016.kouryakuki.net/ml/player/6013/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/6013/1/,78,攻撃的GK,詳細,http://we2016.kouryakuki.net/players/detail/6013/?tmp=1477483140978
http://we2016.kouryakuki.net/players/index/page:2,エヴラ,http://we2016.kouryakuki.net/players/detail/7993/,,http://we2016.kouryakuki.net/img/positions/show/10.png,LSB,82,,ユベントス,http://we2016.kouryakuki.net/teams/detail/58/,http://we2016.kouryakuki.net/img/countries/10.gif,国旗10,フランス代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/7993/point/?tmp=1477483139.4417&tmp=1477483140948; http://we2016.kouryakuki.net/ml/comment/7993/0/?tmp=1477483140951; http://we2016.kouryakuki.net/ml/comment/7993/1/?tmp=1477483140953,82; 59; 72; 69,myClub評価,http://we2016.kouryakuki.net/ml/player/7993/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/7993/1/,69,-,詳細,http://we2016.kouryakuki.net/players/detail/7993/?tmp=1477483140978
http://we2016.kouryakuki.net/players/index/page:2,ハリロヴィッチ,http://we2016.kouryakuki.net/players/detail/14947/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/8.png,OMF,78,(+9),スポルティング ヒホン,http://we2016.kouryakuki.net/teams/detail/493/,http://we2016.kouryakuki.net/img/countries/5.gif,国旗5,クロアチア,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/14947/point/?tmp=1477483139.4445&tmp=1477483140955; http://we2016.kouryakuki.net/ml/comment/14947/0/?tmp=1477483140958; http://we2016.kouryakuki.net/ml/comment/14947/1/?tmp=1477483140960,78; 59; 83; 83,myClub評価,http://we2016.kouryakuki.net/ml/player/14947/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/14947/1/,83,-,詳細,http://we2016.kouryakuki.net/players/detail/14947/?tmp=1477483140978
http://we2016.kouryakuki.net/players/index/page:2,フメルス,http://we2016.kouryakuki.net/players/detail/3891/,,http://we2016.kouryakuki.net/img/positions/show/12.png,CB,88,,,,http://we2016.kouryakuki.net/img/countries/11.gif,国旗11,ドイツ代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/3891/point/?tmp=1477483139.4457&tmp=1477483140962; http://we2016.kouryakuki.net/ml/comment/3891/0/?tmp=1477483140965; http://we2016.kouryakuki.net/ml/comment/3891/1/?tmp=1477483140967,88; 58; 86; 84,myClub評価,http://we2016.kouryakuki.net/ml/player/3891/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/3891/1/,84,-,詳細,http://we2016.kouryakuki.net/players/detail/3891/?tmp=1477483140978
http://we2016.kouryakuki.net/players/index/page:2,セルヒオ ラモス,http://we2016.kouryakuki.net/players/detail/6/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/12.png,CB,90,,レアル マドリー,http://we2016.kouryakuki.net/teams/detail/97/,http://we2016.kouryakuki.net/img/countries/29.gif,国旗29,スペイン代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/6/point/?tmp=1477483139.447&tmp=1477483140969; http://we2016.kouryakuki.net/ml/comment/6/0/?tmp=1477483140971; http://we2016.kouryakuki.net/ml/comment/6/1/?tmp=1477483140973,90; 58; 91; 86,myClub評価,http://we2016.kouryakuki.net/ml/player/6/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/6/1/,86,攻撃的サイドバック,詳細,http://we2016.kouryakuki.net/players/detail/6/?tmp=1477483140978
http://we2016.kouryakuki.net/players/index/page:3,マティッチ,http://we2016.kouryakuki.net/players/detail/3892/,,http://we2016.kouryakuki.net/img/positions/show/6.png,DMF,88,,ロンドンFC,http://we2016.kouryakuki.net/teams/detail/2/,http://we2016.kouryakuki.net/img/countries/26.gif,国旗26,セルビア代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/3892/point/?tmp=1477483139.3877&tmp=1477483141262; http://we2016.kouryakuki.net/ml/comment/3892/0/?tmp=1477483141263; http://we2016.kouryakuki.net/ml/comment/3892/1/?tmp=1477483141264,88; 58; 81; 79,myClub評価,http://we2016.kouryakuki.net/ml/player/3892/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/3892/1/,79,アンカー,詳細,http://we2016.kouryakuki.net/players/detail/3892/?tmp=1477483141314
http://we2016.kouryakuki.net/players/index/page:3,クアドラード,http://we2016.kouryakuki.net/players/detail/7577/,【2.0変更】,http://we2016.kouryakuki.net/img/positions/show/9.png,RMF,84,,ユベントス,http://we2016.kouryakuki.net/teams/detail/58/,http://we2016.kouryakuki.net/img/countries/59.gif,国旗59,コロンビア代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/7577/point/?tmp=1477483139.3892&tmp=1477483141265; http://we2016.kouryakuki.net/ml/comment/7577/0/?tmp=1477483141266; http://we2016.kouryakuki.net/ml/comment/7577/1/?tmp=1477483141267,84; 58; 85; 82,myClub評価,http://we2016.kouryakuki.net/ml/player/7577/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/7577/1/,82,ウイングストライカー,詳細,http://we2016.kouryakuki.net/players/detail/7577/?tmp=1477483141314
http://we2016.kouryakuki.net/players/index/page:3,コマン,http://we2016.kouryakuki.net/players/detail/119/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/5.png,LMF,78,(+5),バイエルン ミュンヘン,http://we2016.kouryakuki.net/teams/detail/189/,http://we2016.kouryakuki.net/img/countries/10.gif,国旗10,フランス,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/119/point/?tmp=1477483139.3904&tmp=1477483141268; http://we2016.kouryakuki.net/ml/comment/119/0/?tmp=1477483141269; http://we2016.kouryakuki.net/ml/comment/119/1/?tmp=1477483141270,78; 58; 78; 76,myClub評価,http://we2016.kouryakuki.net/ml/player/119/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/119/1/,76,2列目からの飛び出し,詳細,http://we2016.kouryakuki.net/players/detail/119/?tmp=1477483141314
http://we2016.kouryakuki.net/players/index/page:3,ハメス ロドリゲス,http://we2016.kouryakuki.net/players/detail/3894/,,http://we2016.kouryakuki.net/img/positions/show/8.png,OMF,88,,レアル マドリー,http://we2016.kouryakuki.net/teams/detail/97/,http://we2016.kouryakuki.net/img/countries/59.gif,国旗59,コロンビア代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/3894/point/?tmp=1477483139.3915&tmp=1477483141270; http://we2016.kouryakuki.net/ml/comment/3894/0/?tmp=1477483141271; http://we2016.kouryakuki.net/ml/comment/3894/1/?tmp=1477483141272,88; 58; 85; 85,myClub評価,http://we2016.kouryakuki.net/ml/player/3894/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/3894/1/,85,2列目からの飛び出し,詳細,http://we2016.kouryakuki.net/players/detail/3894/?tmp=1477483141314
http://we2016.kouryakuki.net/players/index/page:3,ゲッツェ,http://we2016.kouryakuki.net/players/detail/5999/,,http://we2016.kouryakuki.net/img/positions/show/8.png,OMF,86,,バイエルン ミュンヘン,http://we2016.kouryakuki.net/teams/detail/189/,http://we2016.kouryakuki.net/img/countries/11.gif,国旗11,ドイツ代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/5999/point/?tmp=1477483139.3927&tmp=1477483141273; http://we2016.kouryakuki.net/ml/comment/5999/0/?tmp=1477483141274; http://we2016.kouryakuki.net/ml/comment/5999/1/?tmp=1477483141274,86; 58; 89; 85,myClub評価,http://we2016.kouryakuki.net/ml/player/5999/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/5999/1/,85,チャンスメイカー,詳細,http://we2016.kouryakuki.net/players/detail/5999/?tmp=1477483141314
http://we2016.kouryakuki.net/players/index/page:3,マンジュキッチ,http://we2016.kouryakuki.net/players/detail/7034/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/3.png,CF,85,,ユベントス,http://we2016.kouryakuki.net/teams/detail/58/,http://we2016.kouryakuki.net/img/countries/5.gif,国旗5,クロアチア代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/7034/point/?tmp=1477483139.3939&tmp=1477483141275; http://we2016.kouryakuki.net/ml/comment/7034/0/?tmp=1477483141276; http://we2016.kouryakuki.net/ml/comment/7034/1/?tmp=1477483141277,85; 58; 80; 79,myClub評価,http://we2016.kouryakuki.net/ml/player/7034/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/7034/1/,79,ラインブレーカー,詳細,http://we2016.kouryakuki.net/players/detail/7034/?tmp=1477483141314
http://we2016.kouryakuki.net/players/index/page:3,イスコ,http://we2016.kouryakuki.net/players/detail/7582/,【3.0変更】,http://we2016.kouryakuki.net/img/positions/show/7.png,CMF,85,(+2),レアル マドリー,http://we2016.kouryakuki.net/teams/detail/97/,http://we2016.kouryakuki.net/img/countries/29.gif,国旗29,スペイン代表,http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP; http://we2016.kouryakuki.net/img/up_off.png,UP,http://we2016.kouryakuki.net/up/index/pl/7582/point/?tmp=1477483139.3951&tmp=1477483141278; http://we2016.kouryakuki.net/ml/comment/7582/0/?tmp=1477483141278; http://we2016.kouryakuki.net/ml/comment/7582/1/?tmp=1477483141279,85; 58; 89; 84,myClub評価,http://we2016.kouryakuki.net/ml/player/7582/0/,,ML評価,http://we2016.kouryakuki.net/ml/player/7582/1/,84,2列目からの飛び出し,詳細,http://we2016.kouryakuki.net/players/detail/7582/?tmp=1477483141314
